class,text,file
0,['o|ɹ|ʉ| |i|ɭ|ʌ|m| |p|e|ɳ|ɳ|i|n| |i|n|i|j|ʌ| |k|u|ɹ|ʌ|l|ʉ|m| |s|i|ɹ|i|p|p|i|n| |o|l|i|j|ʉ|m| |i|ɖ|aɪ|j|i|ɖ|aɪ|j|eː| |k|eː|ʈ|ʈ|ʌ|n|ʌ'],ISTL_0000306_0000090.wav
0,['iː|n|ʌ|s|v|ʌ|ɹ|ʌ|t|t|i|l| |i|n|n|o|ɹ|ʉ| |aː|ɖ|ʌ|v|ʌ|n| |k|u|ɹ|ʌ|l|ʉ|m| |k|eː|ʈ|ʈ|ʌ|d|ʉ| |a|d|ʉ| |m|aː|ɹ|ʌ|p|p|ʌ| |b|uː|p|ʌ|d|i|j|i|n| |k|u|ɹ|ʌ|l| |m|aː|d|i|ɹ|i| |i|ɹ|ʉ|k|k|ʌ|v|oː| |p|o|n|n|ʌ|n| |d|i|ɖ|ʉ|k|k|i|ʈ|ʈ|aː|n'],ISTL_0000306_0000091.wav
0,['s|iː|t|aː|v|ʉ|k|k|ʉ|tʃː|ʉ|ɹ|i|j|aː|v|aɪ| |p|aː|r|k|k|ʌ| |v|i|ɹ|ʉ|p|p|ʌ|m|aː|j|i|ɹ|ʉ|n|d|ʌ|d|ʉ| |t|aː|ɹ|i|ɳ|i|j|aɪ|p| |p|aː|r|k|k|ʌ|v|ʉ|m| |aː|s|aɪ|j|aː|j|i|ɹ|ʉ|n|d|ʌ|d|ʉ| |aː|n|aː|l| |a|v|ʌ|r|ɡ|ʌ|ɭ| |i|ɹ|ʉ|v|ʌ|ɹ|ʉ|m| |s|eː|r|n|d|ʉ|k|o|ɳ|ɖ|ʉ| |v|ʌ|ɹ|ʉ|v|ʌ|d|ʉ| |a|v|ʌ|ɭ|ʉ|k|k|ʉ| |p|i|ɖ|i|k|k|ʌ|v|i|l|l|aɪ'],ISTL_0000306_0000092.wav
0,['aː|s|i|j|aː|v|i|l| |n|e|l| |s|aː|ɡ|ʉ|b|ʌ|ɖ|i| |k|i|m|ʉ| |n|aː|l|aː|j|i|ɹ|ʌ|t|t|i| |aɪ|n|ʉ|r|ʉ|k|k|ʉ| |m|u|n|b|aː|ɡ|ʌ|v|eː| |p|ʌ|l|ʌ| |n|aː|ɖ|ʉ|ɡ|ʌ|ɭ|i|l| |o|ɹ|eː| |s|ʌ|m|ʌ|j|ʌ|t|t|i|l| |t|u|v|ʌ|ŋ|ɡ|i|j|ʌ|d|aː|ɡ|ʌ|k| |k|ʌ|ɹ|ʉ|d|ʌ| |p|ʌ|ɖ|ʉ|ɡ|i|r|ʌ|d|ʉ'],ISTL_0000306_0000093.wav
0,['m|eː|r|k|uː|r|i|j|ʌ| |i|ɹ|ʉ|v|ʌ|ɡ|aɪ| |n|e|l| |i|n|ʌ|ŋ|ɡ|ʌ|ɭ|i|n| |p|o|d|ʉ|v|aː|n|ʌ| |m|u|n|n|oː|ɖ|i| |k|aː|ʈ|ʈ|ʉ| |n|e|l| |i|n|ʌ|m| |aː|ɡ|ʉ|m'],ISTL_0000306_0000094.wav
0,['aː|s|i|j|ʌ| |n|e|l| |s|i|ʈ|r|i|n|ʌ|m| |i|m|ʌ|j|ʌ|m|ʌ|l|aɪ| |a|ɖ|i|v|aː|ɹ|ʌ|t|t|i|l| |t|oː|n|r|i|j|ʌ|d|aː|ɡ|ʌ|k| |k|ʌ|ɹ|ʉ|d|ʌ| |p|ʌ|ɖ|ʉ|ɡ|i|r|ʌ|d|ʉ| |i|n|d|i|j|ʌ|p|p|ʌ|ɡ|ʉ|d|i|j|i|l'],ISTL_0000306_0000095.wav
0,['v|u|m| |tʃ|iː|n|ʌ|p|p|ʌ|ɡ|ʉ|d|i|j|i|l| |v|u|m| |t|oː|n|r|i|n|ʌ'],ISTL_0000306_0000096.wav
0,['m|e|l|ʌ|ɖ|oː|n|i|n| |m|ʌ|n|i|d|ʌ|r|ɡ|ʌ|ɭ|i|l| |u|r|ʌ|k|k|ʌ|v|i|ɻ|i|p|p|ʉ| |s|u|ɻ|ʌ|tʃː|i|j|aɪ|k| |k|ʌ|ʈ|ʈ|ʉ| |p|ʌ|ɖ|ʉ|t|t|ʉ|ɡ|i|r|ʌ|d|ʉ'],ISTL_0000306_0000097.wav
0,['aː|m|aː|m| |a|d|ʉ|d|aː|n| |u|ɳ|m|aɪ|j|aː|j|i|ɹ|ʉ|k|k|ʌ| |v|eː|ɳ|ɖ|ʉ|m| |ʲ|eː|n|e|n|r|aː|l| |a|d|oː| |k|o|ɲ|dʒ|ʌ| |d|uː|ɹ|ʌ|t|t|i|l| |k|ʌ|ɹ|ʉ|n|i|r|ʌ|m|aː|ɡ|ʌ| |v|ʌ|ɹ|ʌ|m|b|ʉ|p|oː|l| |k|aː|ɳ|ʌ|p|p|ʌ|ɖ|ʉ|m| |b|uː|m|i|j|aɪ|k| |k|ʌ|ɖ|ʌ|n|d|ʌ|d|ʉ|m| |a|v|ʌ|n|ʉ|ɖ|aɪ|j|ʌ| |m|u|ɡ|ʌ|m| |m|ʌ|l|ʌ|r|v|ʌ|d|aɪ|k| |k|aː|ɳ|ɡ|i|r|oː|m'],ISTL_0000306_0000098.wav
0,['s|uː|ɹ|i|j|ʌ|n|aɪ|k| |k|ʌ|ɳ|ɖ|ʌ| |t|aː|m|ʌ|ɹ|aɪ| |i|p|p|ʌ|ɖ|i|t|t|aː|n| |m|ʌ|l|ʌ|ɹ|ʉ|m| |p|oː|l|ʉ|m'],ISTL_0000306_0000099.wav
0,['ʲ|e|s|e|l|v|i| ||e|n|b|ʌ|d|ʉ| |i|n|d|i|j|ʌ| |v|i|ɳ|v|e|ɭ|i| |aː|j|v|ʉ| |m|aɪ|j|ʌ|m| |s|e|j|ʌ|r|k|aɪ|k|k|oː|ɭ| |s|e|l|ʉ|t|t|i| |v|ʌ|ɳ|ɖ|i| ||e|n|r|ʌ| |p|e|j|ʌ|ɹ|i|l| |m|u|d|ʌ|n|m|ʉ|r|aɪ|j|aː|ɡ|ʌ| |t|ʌ|j|aː|ɹ|i|k|k|ʌ|p|p|ʌ|ʈ|ʈ|ʌ| |ʲ|eː|v|ʉ|ɡ|ʌ|l|ʌ|m|aː|ɡ|ʉ|m'],ISTL_0000306_0000100.wav
0,['i|v| |ʲ|eː|v|ʉ|ɡ|ʌ|l|ʌ|m| |t|ʌ|j|aː|ɹ|i|p|p|ʌ|d|ʌ|r|k|aː|n|ʌ| |t|i|ʈ|ʈ|ʌ|m| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| ||e|ɻ|ʉ|v|ʌ|d|ʉ|ɡ|ʌ|ɭ|i|l| |aː|ɹ|ʌ|m|b|i|k|k|ʌ| |p|ʌ|ʈ|ʈ|ʌ|d|ʉ| |i|n|d|ʌ| |ʲ|eː|v|ʉ|ɡ|ʌ|l|ʌ|m| |t|ʌ|j|aː|ɹ|i|p|p|ʌ|d|ʌ|r|k|aː|n|ʌ| |t|i|ʈ|ʈ|ʌ|t|t|i|n| |m|u|d|ʌ|l| |t|i|ʈ|ʈ|ʌ|t|t|ʌ|l|aɪ|v|ʌ|ɹ|aː|ɡ|ʌ| |aː'],ISTL_0000306_0000101.wav
0,['p|ʌ| |dʒ|e| |a|b|t|ʉ|l| |k|ʌ|l|aː|m| |p|ʌ|ɳ|i|j|aː|ʈ|r|i|n|aː|r| |i|d|ʌ|n| |s|e|j|ʌ|r|k|aɪ| |k|oː|ɭ| |ʲ|e|ɖ|aɪ| |n|aː|p|p|ʌ|d|ʉ| |k|i|l|oː| |ɡ|ɹ|aː|m'],ISTL_0000306_0000102.wav
0,['i|d|i|l| |u|ɭ|ɭ|ʌ| |n|aː|l|ʉ| |u|r|ʉ|p|p|ʉ| |k|ʌ|l|ʌ|ŋ|ɡ|ʌ|ɭ|ʉ|m| |d|i|ɖ|ʌ| |ʲ|e|ɹ|i|p|o|ɹ|ʉ|ɭ|aɪ|k| |k|o|ɳ|ɖ|ʉ| |v|ʌ|ɖ|i|v|ʌ|m|aɪ|k|k|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000306_0000103.wav
0,['i|d|ʌ|n| |m|u|d|ʌ|l| |s|oː|d|ʌ|n|aɪ|j|aː|n|ʌ|d|ʉ| |aː|ɡ|ʌ|t|t|ʉ| |p|ʌ|t|t|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| ||e|ɻ|ʉ|v|ʌ|t|t|i| |o|n|b|ʌ|d|aː|m| |aː|ɳ|ɖ|ʉ| |n|ʌ|ɖ|aɪ|p|e|ʈ|r|ʌ|d|ʉ| |a|d|ʉ| |t|oː|l|v|i|j|i|l| |m|u|ɖ|i|v|ʉ| |p|e|ʈ|r|ʌ|d|ʉ'],ISTL_0000306_0000104.wav
0,['a|d|ʌ|n| |p|i|r|ʌ|ɡ|ʉ| |m|uː|n|r|ʉ| |s|oː|d|ʌ|n|aɪ|ɡ|ʌ|ɭ| |n|ʌ|ɖ|ʌ|t|t|ʌ|p|p|e|ʈ|r|ʌ|d|ʉ| |a|d|i|l| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |m|ʌ|ʈ|r|ʉ|m| |n|aː|n|ɡ|aː|m| |s|oː|d|ʌ|n|aɪ|ɡ|ʌ|ɭ| |m|u|ɻ|ʉ| |v|e|ʈ|r|i| |p|e|ʈ|r|ʌ|d|ʉ'],ISTL_0000306_0000105.wav
0,['i|d|ʌ|n| |k|ʌ|ɖ|aɪ|s|i| |s|oː|d|ʌ|n|aɪ| ||eː|b|ɹ|ʌ|l| |p|ʌ|d|i|n|eː|ɻ|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| ||e|m|b|ʌ|t|t|i| |m|uː|n|r|ʉ| |a|n|r|ʉ| |n|ʌ|ɖ|ʌ|t|t|ʌ|p|p|e|ʈ|r|ʌ|d|ʉ'],ISTL_0000306_0000106.wav
0,['a|d|i|s|ʌ|j|ʌ| |m|ʌ|n|i|d|ʌ|n| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| |t|o|n|n|ʉ|r|aː|m| |aː|ɳ|ɖ|ʉ| |t|ʌ|k|k|aː|ɭ|i| |s|i| |s|ɹ|iː|n|i|v|aː|s|ʌ|n| |t|ʌ|j|aː|ɹ|i|t|t|ʉ| |m|ʌ|ʈ|r|ʉ|m| |v|i'],ISTL_0000306_0000107.wav
0,['p|ɹ|ʌ|b|aː|k|ʌ|r| |i|j|ʌ|k|k|i|j|ʌ| |o|ɹ|ʉ| |d|i|ɡ|i|l| |t|ʌ|m|i|ɻ| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|m| |i|d|ʉ| |n|aː|ɭ|aɪ|j|ʌ| |m|ʌ|n|i|d|ʌ|n| |t|i|ɹ|aɪ|p|p|ʌ|ɖ|ʌ|t|t|i|n| |t|o|ɖ|ʌ|r|tʃː|i'],ISTL_0000306_0000108.wav
0,['ɖ|ʌ|ŋ| |s|i|j|aː|v|ʉ|b|i|ŋ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|ʌ|j|i|ɹ|ʌ|d|i| ||e|ɻ|ʉ|b|ʌ|t|t|i| ||e|ʈ|ʈ|ʉ| |i|ɹ|ʉ|n|d|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|m| |v|ʌ|ɹ|aɪ| |tʃ|iː|n|ʌ| |p|o|d|ʉ|v|ʉ|ɖ|ʌ|m|aɪ|k| |k|ʌ|ɖ|tʃ|i|j|i|n| |t|ʌ|l|aɪ|v|ʌ|ɹ|aː|ɡ|ʌ| |i|ɹ|ʉ|n|d|ʉ| |t|ʌ|r|k|aː|l|ʌ| |tʃ|iː|n|aː|v|i|n| |p|o|ɹ|ʉ|ɭ|aː|d|aː|ɹ|ʌ| |ʲ|e|ɻ|ʉ|tʃː|i|j|aɪ| ||eː|d|ʉ|v|aː|k|k|i|j|ʌ|v|ʌ|r'],ISTL_0000306_0000109.wav
0,['i|v|ʌ|r| |i|r|ʉ|ɡ|i|j|ʌ| |p|o|d|ʉ|v|ʉ|ɖ|ʌ|m|aɪ|k| |k|o|ɭ|ɡ|aɪ|ɡ|ʌ|ɭ|aɪ| |t|u|r|ʌ|n|d|ʉ| |t|i|r|ʌ|n|d|ʌ| |s|ʌ|n|d|aɪ| |k|o|ɭ|ɡ|aɪ|ɭ| |p|ʌ|l|ʌ|v|ʌ|ʈ|r|aɪ|tʃː|iː|n|aː|v|ʉ|k|k|ʉ|ɭ| |a|m|ʉ|l|p|ʌ|ɖ|ʉ|t|t|i|j|ʌ|v|ʌ|r'],ISTL_0000306_0000110.wav
0,['i|v|ʌ|r| |m|u|d|ʌ|l|i|l| |m|aː| |tʃ|eː| |t|u|ŋ| |aː|d|ʌ|ɹ|ʌ|v|aː|ɭ|ʌ|ɹ|aː|ɡ|ʌ|v|eː| |i|ɹ|ʉ|n|d|aː|r| |ʲ|e|n|r|aː|l|ʉ|m| |a|v|ʌ|ɹ|i|n| |i|r|ʌ|p|p|ʉ|k|k|ʉ| |p|i|n|b|ʉ| |s|iː|r|d|i|ɹ|ʉ|t|t|ʌ|v|aː|d|i|j|aː|ɡ|ʌ|v|ʉ|m| |k|aː|ɹ|i|j|ʌ|v|aː|d|i|j|aː|ɡ|ʌ|v|ʉ|m| |i|v|ʌ|r| |p|ʌ|ɹ|i|ɳ|ʌ|m|i|t|t|aː|r'],ISTL_0000306_0000111.wav
0,['i|v|ʌ|ɹ|oː| |o|ɹ|ʉ| |n|aː|ɖ|ʉ| |i|ɹ|ʉ| |k|o|ɭ|ɡ|aɪ|ɡ|ʌ|ɭ| |ʲ|e|n|ʉ|m| |aː|ɖ|tʃ|i| |m|u|r|aɪ|m|aɪ|t| |t|iː|r|m|aː|n|ʌ|t|t|aɪ| |m|u|n|m|o|ɻ|i|n|d|ʌ|v|ʌ|r'],ISTL_0000306_0000112.wav
0,['aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| |aɪ|m|b|ʌ|t|t|i| |i|ɹ|ʌ|ɳ|ɖ|aː|m| |aː|ɳ|ɖ|i|l|i|ɹ|ʉ|n|d|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| |t|o|ɭ|ɭ|aː|j|i|ɹ|ʌ|t|t|i| |a|r|ʉ|v|ʌ|t|t|i| |o|n|n|aː|m| |aː|ɳ|ɖ|ʉ|v|ʌ|ɹ|aɪ| |p|ʌ|l|ʌ| |a|l|ʉ|v|ʌ|l|ʌ|ɡ|ʌ|ŋ|ɡ|ʌ|ɭ|i|l|ʉ|m| |k|ʌ|ʈ|ʈ|i|ɖ|ʌ|k|k|ʌ|l|aɪ|t|t|ʉ|r|aɪ|j|i|l| |p|ʌ|ɳ|i|p|ʉ|ɹ|i|n|d|aː|r'],ISTL_0000306_0000113.wav
0,['p|aː|r|k|k|ʌ| |p|aː|r|k|k|ʌ| |t|aː|ɹ|aː| |n|aː|ɖ|ʌ|ɡ|ʌ|m| |p|u|d|ʉ|m|aɪ| |n|i|ɹ|ʌ|m|b|i|j|ʌ|d|aː|ɡ|ʌ|k| |k|aː|ɳ|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ|ɖ|ʌ|n| |ɹ|aː|d|aː|v|i|n| |m|ʌ|n|ʌ|p|p|oː|k|k|aɪ|tʃː|i|t|t|ʌ|ɹ|i|t|t|ʉ| |k|aː|ʈ|ʈ|ʉ|v|ʌ|d|ʌ|r|k|aː|ɡ|ʌ|v|eː| |t|iː|ʈ|ʈ|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ| |ʲ|e|n|r|ʌ| |ʲ|e|ɳ|ɳ|ʌ|m|ʉ|m| |ʲ|eː|r|p|ʌ|ɖ|ʌ|tʃː|e|j|d|ʌ|d|ʉ'],ISTL_0000306_0000114.wav
0,['o|v|v|o|ɹ|ʉ| |k|aː|ɖ|tʃ|i| |m|uː|l|ʌ|m|ʉ|m| |ɹ|aː|d|aː| |d|aː|ɹ|aː|v|i|n| |m|ʌ|n|ʌ| |p|oː|ɹ|aː|ʈ|ʈ|ʌ|t|t|aɪ|j|ʉ|m| |tʃ|ʌ|n|d|i|ɹ|ʌ|n|i|n| |k|aː|d|ʌ|l| |v|eː|ɡ|ʌ|t|t|aː|l| |t|ʌ|n|n|aɪ| |t|aː|n|eː| |i|ɻ|ʌ|n|d|ʉ|v|i|ɖ|ʉ|m| |n|i|l|aɪ|k|k|ʉ| |s|e|l|v|ʌ|d|aɪ| |t|ʌ|ɖ|ʉ|k|k|ʌ|v|eː|ɳ|ɖ|ʉ|m| |ʲ|e|n|r|ʉ| |ʲ|e|ɳ|ɳ|ʉ|v|ʌ|d|aɪ|j|ʉ|m| |s|i|t|t|ʌ|ɹ|i|p|p|ʌ|d|aː|ɡ|ʌ|v|eː| |i|ɹ|ʉ|n|d|ʌ|d|ʉ'],ISTL_0000306_0000115.wav
0,['m|eː|ɡ|m|eː|ɡ| |ʲ|e|n|b|ʌ|d|ʉ| |o|ɹ|ʉ| |k|u|r|ʉ|ŋ|ɡ|oː|ɭ| |aː|ɡ|ʉ|m| |i|d|ʉ| |k|aɪ|p|p|ʌ|r| |p|ʌ|ʈ|ʈ|aɪ| |p|ʌ|ɡ|ʉ|d|i|j|i|l| |u|ɭ|ɭ|ʌ| |p|o|ɹ|ʉ|ɭ|ɡ|ʌ|ɭ|i|l| |s|ʌ|ʈ|r|ʉ| |p|e|ɹ|i|j|ʌ|d|ʉ'],ISTL_0000306_0000116.wav
0,['i|d|ʉ| |p|ɭ|uː|ʈ|ʈ|oː|v|i|l| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |p|ʌ|ŋ|ɡ|ʉ| |a|ɭ|ʌ|v|ʉ| |u|ɖ|aɪ|j|ʌ|d|ʉ|i|d|ʌ|r|k|ʉ| |i|j|ʌ|r|k|aɪ| |t|u|ɳ|aɪ| |k|oː|ɭ| |k|i|ɖ|aɪ|j|aː|d|ʉ| |ʲ|e|n|ʌ|v|eː| |i|d|ʌ|n| |t|i|ɳ|i|v|aɪ| |n|ʌ|m|m|aː|l| |a|ɭ|ʌ|v|i|ɖ|ʌ| |m|u|ɖ|i|j|ʉ|m'],ISTL_0000306_0000117.wav
0,['m|aɪ|k|k|eː|l| |b|ɹ|ʌ|v|ʉ|n|i|n| |t|ʌ|l|aɪ|m|aɪ|j|i|l|aː|n|ʌ| |k|u|ɻ|ʉ|v|i|n|aː|l| |m|eː|ɡ|m|eː|ɡ| |m|u|p|p|ʌ|t|t|i| |o|n|n|ʉ| |m|aː|r|tʃ| |i|ɹ|ʌ|ɳ|ɖ|aː|j|i|ɹ|ʌ|t|t|i| |aɪ|n|d|aː|m| |t|eː|d|i| |k|ʌ|ɳ|ɖ|ʉ|p|i|ɖ|i|k|k|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ|ʌ|d|ʌ|n|p|i|n| |i|ɹ|ʉ|b|ʌ|t|t|i| |o|n|b|ʌ|d|ʉ| |dʒ|uː|l|aɪ| |i|ɹ|ʌ|ɳ|ɖ|aː|j|i|ɹ|ʌ|t|t|i| |aɪ|n|d|aː|m| |t|eː|d|i| |a|n|r|ʉ| |a|d|i|ɡ|aː|ɹ|ʌ| |p|uː|r|v|ʌ|m|aː|ɡ|ʌ| |a|r|i|v|i|t|t|ʌ|d|ʉ'],ISTL_0000306_0000118.wav
0,['aː|ɹ|ʌ|m|b|ʌ|t|t|i|l| |i|d|aɪ| |i|ɹ|ʌ|ɳ|ɖ|aː|j|i|ɹ|ʌ|t|t|i| |aɪ|n|d|ʉ| |o|n|b|ʌ|d|ʉ| |ʲ|e|n|ʌ| |p|e|j|ʌ|ɹ|i|ʈ|ʈ|aː|r|ɡ|ʌ|ɭ| |a|d|ʌ|n|p|i|n| |s|i|r|ʉ|ɡ|oː|ɭ| |v|ʌ|ɹ|i|s|aɪ| ||e|ɳ| |o|n|r|ʉ| |m|u|n|r|ʉ| |aː|r|ʉ| |n|aː|n|ɡ|ʉ| |ʲ|eː|ɻ|ʉ| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |k|u|ɖ|ʉ|k|k|ʌ|p|p|ʌ|ʈ|ʈ|ʌ|d|ʉ'],ISTL_0000306_0000119.wav
0,['dʒ|uː|l|aɪ| |i|ɹ|ʌ|ɳ|ɖ|ʉ| |aː|j|i|ɹ|ʌ|t|t|i| ||e|ʈ|ʈ|i|l| |u|l|ʌ|ɡ|ʌ|ɭ|aː|v|i|j|ʌ| |v|aː|n|i|j|ʌ|l| |o|n|r|i|j|ʌ|m| |i|d|ʌ|r|k|ʉ| |k|u|r|ʉ|ŋ|ɡ|oː|ɭ| |a|ŋ|ɡ|iː|ɡ|aː|ɹ|ʌ|t|t|aɪ|k| |k|o|ɖ|ʉ|t|t|ʌ|d|ʉ'],ISTL_0000307_0000009.wav
0,['ʲ|e|n| |t|ʌ|ŋ|ɡ|aɪ|k|k|ʉ| |n|aː|n| |ʲ|e|v|v|ʌ|ɭ|ʌ|v|oː| |s|e|j|d|eː|n| |a|v|ʌ|ɭ|ʉ|ɖ|aɪ|j|ʌ| |k|u|ɻ|ʌ|n|d|aɪ|ɡ|ʌ|ɭ|aɪ| ||e|n| |k|u|ɻ|ʌ|n|d|aɪ|ɡ|ʌ|ɭ|aɪ| |p|oː|l| |v|ʌ|ɭ|ʌ|r|t|t|eː|n'],ISTL_0000307_0000010.wav
0,['aː|j|i|ɹ|ʌ|m| |aː|j|i|ɹ|ʌ|m|aː|j|tʃː|e|l|ʌ|v|ʌ|ɻ|i|t|t|eː|n| |k|ʌ|l|j|aː|ɳ|ʌ|m| |p|ʌ|ɳ|ɳ|i| |k|o|ɖ|ʉ|t|t|eː|n| |k|ʌ|ɖ|aɪ|s|i|j|i|l| |ʲ|e|n|n|ʌ| |aː|j|i|ʈ|r|ʉ| |p|oː|j| |v|i|ʈ|ʈ|aː|r|ɡ|ʌ|ɭ'],ISTL_0000307_0000011.wav
0,['ʲ|e|n|n|aɪ| |t|ʌ|n|i|j|aː|j| |v|i|ʈ|ʈ|ʉ| |v|i|ʈ|ʈ|aː|r|ɡ|ʌ|ɭ| |i|n|d|ʌ| |m|aː|d|i|ɹ|i| |m|ʌ|n|ʌ|d|ʉ| |u|ɖ|aɪ|n|d|i|ɹ|ʉ|n|d|ʌ| |p|oː|d|ʉ| |a|n|d|ʌ| |p|aː|v|i| |b|ɹ|aː|m|ʌ|ɳ|ʌ|n| |k|ʌ|l|j|aː|ɳ|ʌ|t| |t|ʌ|ɹ|ʌ|ɡ|ʌ|n| |v|ʌ|n|d|ʉ| |s|eː|r|n|d|aː|n'],ISTL_0000307_0000012.wav
0,['a|v|ʌ|n|ʉ|ɖ|aɪ|j|ʌ| |b|oː|d|ʌ|n|aɪ|j|i|l| |m|ʌ|j|ʌ|ŋ|ɡ|i|p| |p|oː|j| |v|i|ʈ|ʈ|eː|n| |i|l|l|aː|v|i|ʈ|ʈ|aː|l| |i|n|d|ʌ| |m|aː|d|i|ɹ|i| |a|s|ʌ|ʈ|ʈ|ʉ|t|t|ʌ|n|ʌ|t|t|i|r|k|ʉ| |aː|ɭ|aː|v|eː|n|aː| |ʲ|e|n|r|ʉ| |i|v|v|aː|r|e|l|l|aː|m| |s|o|n|n|aː|r'],ISTL_0000307_0000013.wav
0,['n|aː|n|ʉ|m| |a|v|ʌ|ɹ|ʉ|k|k|ʉ| |a|n|ʉ|s|ʌ|ɹ|ʌ|ɳ|aɪ|j|aː|ɡ|ʌ|p| |p|eː|s|i| |aː|r|ʉ|d|ʌ|l| |s|o|l|l|i|v|i|ʈ|ʈ|ʉ| |v|ʌ|n|d|eː|n'],ISTL_0000307_0000014.wav
0,['v|eː|ɖ|i|k|k|aɪ|p| |p|aː|r|k|k|i|r|ʌ|d|e|n|r|aː|l| |v|e|ɭ|i|j|eː| |p|oː|j| |n|i|r|k|ʌ| |v|eː|ɳ|ɖ|ʉ|m|aː| |ʲ|e|n|n|ʌ| |v|iː|ʈ|ʈ|i|r|k|ʉ|ɭ|ɭ|eː|j|eː| |i|ɹ|ʉ|n|d|ʉ| |p|aː|r|t|t|aː|l| |p|oː|d|aː|d|aː| |ʲ|e|n|r|ʉ| |i|n|n|o|ɹ|ʉ|v|ʌ|r| |k|eː|ʈ|ʈ|aː|r'],ISTL_0000307_0000015.wav
0,['a|p|p|oː|d|ʉ| |a|b|ʌ|j|aː|m|b|aː|ɭ| |a|v|ʌ|n| |s|o|l|ɡ|i|r|ʌ|d|ʉ| |ʲ|e|n|n|ʌ| |n|ʌ|m|ʌ|k|k|ʉ| |t|e|ɹ|i|j|aː|d|aː| |a|v|ʌ|r|ɡ|ʌ|ɭ| |v|ʌ|n|d|ʉ| |u|ɖ|k|aː|r|n|d|ʌ|d|ʉ|m| |k|u|ɻ|ʌ|n|d|aɪ| |k|aɪ|j|i|l| |v|e|ʈ|r|i|l|aɪ| |p|aː|k|k|ʉ|t| |t|ʌ|ʈ|ʈ|oː|ɖ|ʉ| |v|ʌ|ɹ|ʌ|v|eː|ɳ|ɖ|i|j|ʌ|d|ʉ'],ISTL_0000307_0000016.wav
0,['p|i|r|ʌ|ɡ|ʉ| |k|uː|ɖ|ʌ|t|t|ʉ|k|k|ʉ| |v|ʌ|n|d|ʉ| |n|i|r|k|ʌ| |v|eː|ɳ|ɖ|i|j|ʌ|d|ʉ| |j|aː|ɹ|aː|v|ʌ|d|ʉ| |ʲ|eː|d|aː|v|ʌ|d|ʉ| |k|eː|ʈ|ʈ|aː|l| |ɡ|ʌ|ɳ|iː|ɹ|e|n|r|ʉ| |b|ʌ|d|i|l| |s|o|l|l|ʌ| |v|eː|ɳ|ɖ|i|j|ʌ|d|ʉ| |ʲ|e|n|r|ʉ| |s|o|n|n|aː|ɭ'],ISTL_0000307_0000018.wav
0,['ʲ|e|l|l|aː|v|ʌ|ʈ|r|ʉ|k|k|ʉ|m| |n|iː| |m|aː|m|aː|v|aɪ|k| |k|o|ɲ|dʒ|ʌ|m| |k|uː|p|p|i|ɖ|ʉ| |s|iː|t|aː| |ʲ|e|n|r|aː|ɭ| |s|ʌ|ɹ|ʌ|s|v|ʌ|d|i| |a|m|m|aː|ɭ'],ISTL_0000307_0000019.wav
0,['s|iː|t|aː| |v|aː|s|ʌ|r|p|ʌ|k|k|ʌ|m| |s|e|n|r|ʉ| |p|aː|r|t|t|aː|ɭ| |m|aː|m|aː|v|ʉ|m| |i|n|n|ʉ|m| |uː|ɹ|aː|r| |s|i|l|ʌ|ɹ|ʉ|m| |t|e|ɹ|ʉ|v|i|l| |p|oː|ʈ|ʈ|i|ɹ|ʉ|n|d|ʌ| |k|oː|ɖ|aɪ|p| |p|ʌ|n|d|ʌ|l|i|l| |n|i|n|r|ʉ| |k|o|ɳ|ɖ|i|ɹ|ʉ|n|d|aː|r|ɡ|ʌ|ɭ'],ISTL_0000307_0000020.wav
